Date,Open,High,Low,Close,Adj Close,Volume
1999-08-04,35.38,35.38,35.38,35.38,18.24,0
1999-08-05,35.59,35.59,35.59,35.59,18.35,0
1999-08-06,35.22,35.22,35.22,35.22,18.16,0
1999-08-09,35.11,35.11,35.11,35.11,18.11,0
1999-08-10,34.67,34.67,34.67,34.67,17.88,0
1999-08-11,35.24,35.24,35.24,35.24,18.17,0
1999-08-12,35.16,35.16,35.16,35.16,18.13,0
1999-08-13,35.95,35.95,35.95,35.95,18.54,0
1999-08-16,36.03,36.03,36.03,36.03,18.58,0
1999-08-17,36.38,36.38,36.38,36.38,18.76,0
1999-08-18,36.11,36.11,36.11,36.11,18.62,0
1999-08-19,35.83,35.83,35.83,35.83,18.48,0
1999-08-20,36.17,36.17,36.17,36.17,18.65,0
1999-08-23,36.81,36.81,36.81,36.81,18.98,0
1999-08-24,36.88,36.88,36.88,36.88,19.02,0
1999-08-25,37.35,37.35,37.35,37.35,19.26,0
1999-08-26,36.88,36.88,36.88,36.88,19.02,0
1999-08-27,36.50,36.50,36.50,36.50,18.82,0
1999-08-30,35.86,35.86,35.86,35.86,18.49,0
1999-08-31,35.77,35.77,35.77,35.77,18.45,0
1999-09-01,36.08,36.08,36.08,36.08,18.61,0
1999-09-02,35.76,35.76,35.76,35.76,18.44,0
1999-09-03,36.80,36.80,36.80,36.80,18.98,0
1999-09-07,36.63,36.63,36.63,36.63,18.89,0
1999-09-08,36.43,36.43,36.43,36.43,18.79,0
1999-09-09,36.53,36.53,36.53,36.53,18.84,0
1999-09-10,36.66,36.66,36.66,36.66,18.90,0
1999-09-13,36.46,36.46,36.46,36.46,18.80,0
1999-09-14,36.26,36.26,36.26,36.26,18.70,0
1999-09-15,35.78,35.78,35.78,35.78,18.45,0
1999-09-16,35.76,35.76,35.76,35.76,18.44,0
1999-09-17,36.22,36.22,36.22,36.22,18.68,0
1999-09-20,36.22,36.22,36.22,36.22,18.68,0
1999-09-21,35.49,35.49,35.49,35.49,18.30,0
1999-09-22,35.58,35.58,35.58,35.58,18.35,0
1999-09-23,34.75,34.75,34.75,34.75,17.92,0
1999-09-24,34.70,34.70,34.70,34.70,17.89,0
1999-09-27,34.84,34.84,34.84,34.84,17.97,0
1999-09-28,34.80,34.80,34.80,34.80,17.95,0
1999-09-29,34.48,34.48,34.48,34.48,17.78,0
1999-09-30,34.82,34.82,34.82,34.82,17.96,0
1999-10-01,34.81,34.81,34.81,34.81,17.95,0
1999-10-04,35.40,35.40,35.40,35.40,18.26,0
1999-10-05,35.35,35.35,35.35,35.35,18.23,0
1999-10-06,36.01,36.01,36.01,36.01,18.57,0
1999-10-07,35.84,35.84,35.84,35.84,18.48,0
1999-10-08,36.30,36.30,36.30,36.30,18.72,0
1999-10-11,36.33,36.33,36.33,36.33,18.73,0
1999-10-12,35.70,35.70,35.70,35.70,18.41,0
1999-10-13,34.96,34.96,34.96,34.96,18.03,0
1999-10-14,34.94,34.94,34.94,34.94,18.02,0
1999-10-15,33.99,33.99,33.99,33.99,17.53,0
1999-10-18,34.11,34.11,34.11,34.11,17.59,0
1999-10-19,34.32,34.32,34.32,34.32,17.70,0
1999-10-20,35.04,35.04,35.04,35.04,18.07,0
1999-10-21,34.88,34.88,34.88,34.88,17.99,0
1999-10-22,35.36,35.36,35.36,35.36,18.23,0
1999-10-25,35.17,35.17,35.17,35.17,18.14,0
1999-10-26,34.87,34.87,34.87,34.87,17.98,0
1999-10-27,35.25,35.25,35.25,35.25,18.18,0
1999-10-28,36.48,36.48,36.48,36.48,18.81,0
1999-10-29,37.12,37.12,37.12,37.12,19.14,0
1999-11-01,36.91,36.91,36.91,36.91,19.03,0
1999-11-02,36.76,36.76,36.76,36.76,18.96,0
1999-11-03,36.96,36.96,36.96,36.96,19.06,0
1999-11-04,37.21,37.21,37.21,37.21,19.19,0
1999-11-05,37.47,37.47,37.47,37.47,19.32,0
1999-11-08,37.64,37.64,37.64,37.64,19.41,0
1999-11-09,37.32,37.32,37.32,37.32,19.25,0
1999-11-10,37.52,37.52,37.52,37.52,19.35,0
1999-11-11,37.66,37.66,37.66,37.66,19.42,0
1999-11-12,38.11,38.11,38.11,38.11,19.65,0
1999-11-15,38.07,38.07,38.07,38.07,19.63,0
1999-11-16,38.73,38.73,38.73,38.73,19.97,0
1999-11-17,38.49,38.49,38.49,38.49,19.85,0
1999-11-18,38.91,38.91,38.91,38.91,20.07,0
1999-11-19,38.83,38.83,38.83,38.83,20.02,0
1999-11-22,38.82,38.82,38.82,38.82,20.02,0
1999-11-23,38.35,38.35,38.35,38.35,19.78,0
1999-11-24,38.70,38.70,38.70,38.70,19.96,0
1999-11-26,38.72,38.72,38.72,38.72,19.97,0
1999-11-29,38.47,38.47,38.47,38.47,19.84,0
1999-11-30,38.02,38.02,38.02,38.02,19.61,0
1999-12-01,38.27,38.27,38.27,38.27,19.74,0
1999-12-02,38.63,38.63,38.63,38.63,19.92,0
1999-12-03,39.29,39.29,39.29,39.29,20.26,0
1999-12-06,39.05,39.05,39.05,39.05,20.14,0
1999-12-07,38.76,38.76,38.76,38.76,19.99,0
1999-12-08,38.61,38.61,38.61,38.61,19.91,0
1999-12-09,38.78,38.78,38.78,38.78,20.00,0
1999-12-10,39.00,39.00,39.00,39.00,20.11,0
1999-12-13,38.96,38.96,38.96,38.96,20.09,0
1999-12-14,38.54,38.54,38.54,38.54,19.87,0
1999-12-15,38.80,38.80,38.80,38.80,20.01,0
1999-12-16,38.98,38.98,38.98,38.98,20.10,0
1999-12-17,38.79,38.79,38.79,38.79,20.14,0
1999-12-20,38.76,38.76,38.76,38.76,20.12,0
1999-12-21,39.25,39.25,39.25,39.25,20.38,0
1999-12-22,39.39,39.39,39.39,39.39,20.45,0
1999-12-23,39.94,39.94,39.94,39.94,20.73,0
1999-12-27,39.84,39.84,39.84,39.84,20.68,0
1999-12-28,39.90,39.90,39.90,39.90,20.71,0
1999-12-29,40.11,40.11,40.11,40.11,20.82,0
1999-12-30,40.12,40.12,40.12,40.12,20.83,0
1999-12-31,40.28,40.28,40.28,40.28,20.91,0
2000-01-03,39.95,39.95,39.95,39.95,20.74,0
2000-01-04,38.36,38.36,38.36,38.36,19.91,0
2000-01-05,38.39,38.39,38.39,38.39,19.93,0
2000-01-06,38.34,38.34,38.34,38.34,19.90,0
2000-01-07,39.41,39.41,39.41,39.41,20.46,0
2000-01-10,40.00,40.00,40.00,40.00,20.76,0
2000-01-11,39.39,39.39,39.39,39.39,20.45,0
2000-01-12,39.20,39.20,39.20,39.20,20.35,0
2000-01-13,39.78,39.78,39.78,39.78,20.65,0
2000-01-14,40.25,40.25,40.25,40.25,20.89,0
2000-01-18,40.02,40.02,40.02,40.02,20.78,0
2000-01-19,40.11,40.11,40.11,40.11,20.82,0
2000-01-20,39.92,39.92,39.92,39.92,20.72,0
2000-01-21,39.86,39.86,39.86,39.86,20.69,0
2000-01-24,38.76,38.76,38.76,38.76,20.12,0
2000-01-25,38.99,38.99,38.99,38.99,20.24,0
2000-01-26,38.79,38.79,38.79,38.79,20.14,0
2000-01-27,38.63,38.63,38.63,38.63,20.05,0
2000-01-28,37.56,37.56,37.56,37.56,19.50,0
2000-01-31,38.39,38.39,38.39,38.39,19.93,0
2000-02-01,38.87,38.87,38.87,38.87,20.18,0
2000-02-02,38.89,38.89,38.89,38.89,20.19,0
2000-02-03,39.39,39.39,39.39,39.39,20.45,0
2000-02-04,39.35,39.35,39.35,39.35,20.43,0
2000-02-07,39.40,39.40,39.40,39.40,20.45,0
2000-02-08,39.89,39.89,39.89,39.89,20.71,0
2000-02-09,39.06,39.06,39.06,39.06,20.28,0
2000-02-10,39.24,39.24,39.24,39.24,20.37,0
2000-02-11,38.45,38.45,38.45,38.45,19.96,0
2000-02-14,38.50,38.50,38.50,38.50,19.99,0
2000-02-15,38.79,38.79,38.79,38.79,20.14,0
2000-02-16,38.47,38.47,38.47,38.47,19.97,0
2000-02-17,38.56,38.56,38.56,38.56,20.02,0
2000-02-18,37.46,37.46,37.46,37.46,19.45,0
2000-02-22,37.59,37.59,37.59,37.59,19.51,0
2000-02-23,37.98,37.98,37.98,37.98,19.72,0
2000-02-24,37.92,37.92,37.92,37.92,19.68,0
2000-02-25,37.41,37.41,37.41,37.41,19.42,0
2000-02-28,37.77,37.77,37.77,37.77,19.61,0
2000-02-29,38.40,38.40,38.40,38.40,19.93,0
2000-03-01,38.83,38.83,38.83,38.83,20.16,0
2000-03-02,38.82,38.82,38.82,38.82,20.15,0
2000-03-03,39.70,39.70,39.70,39.70,20.61,0
2000-03-06,39.27,39.27,39.27,39.27,20.39,0
2000-03-07,38.34,38.34,38.34,38.34,19.90,0
2000-03-08,38.62,38.62,38.62,38.62,20.05,0
2000-03-09,39.60,39.60,39.60,39.60,20.56,0
2000-03-10,39.41,39.41,39.41,39.41,20.46,0
2000-03-13,38.95,38.95,38.95,38.95,20.22,0
2000-03-14,38.16,38.16,38.16,38.16,19.81,0
2000-03-15,38.85,38.85,38.85,38.85,20.17,0
2000-03-16,40.77,40.77,40.77,40.77,21.16,0
2000-03-17,40.97,40.97,40.97,40.97,21.27,0
2000-03-20,40.55,40.55,40.55,40.55,21.05,0
2000-03-21,41.59,41.59,41.59,41.59,21.59,0
2000-03-22,41.95,41.95,41.95,41.95,21.78,0
2000-03-23,42.62,42.62,42.62,42.62,22.12,0
2000-03-24,42.66,42.66,42.66,42.66,22.15,0
2000-03-27,42.53,42.53,42.53,42.53,22.08,0
2000-03-28,42.01,42.01,42.01,42.01,21.81,0
2000-03-29,41.83,41.83,41.83,41.83,21.71,0
2000-03-30,41.25,41.25,41.25,41.25,21.41,0
2000-03-31,41.72,41.72,41.72,41.72,21.66,0
2000-04-03,41.56,41.56,41.56,41.56,21.57,0
2000-04-04,41.20,41.20,41.20,41.20,21.39,0
2000-04-05,41.10,41.10,41.10,41.10,21.34,0
2000-04-06,41.57,41.57,41.57,41.57,21.58,0
2000-04-07,42.05,42.05,42.05,42.05,21.83,0
2000-04-10,41.48,41.48,41.48,41.48,21.53,0
2000-04-11,41.30,41.30,41.30,41.30,21.44,0
2000-04-12,40.33,40.33,40.33,40.33,20.94,0
2000-04-13,39.62,39.62,39.62,39.62,20.57,0
2000-04-14,37.17,37.17,37.17,37.17,19.30,0
2000-04-17,38.45,38.45,38.45,38.45,19.96,0
2000-04-18,39.67,39.67,39.67,39.67,20.59,0
2000-04-19,39.27,39.27,39.27,39.27,20.39,0
2000-04-20,39.41,39.41,39.41,39.41,20.46,0
2000-04-24,39.18,39.18,39.18,39.18,20.34,0
2000-04-25,40.56,40.56,40.56,40.56,21.06,0
2000-04-26,40.07,40.07,40.07,40.07,20.80,0
2000-04-27,40.29,40.29,40.29,40.29,20.92,0
2000-04-28,40.15,40.15,40.15,40.15,20.84,0
2000-05-01,40.59,40.59,40.59,40.59,21.07,0
2000-05-02,39.83,39.83,39.83,39.83,20.68,0
2000-05-03,39.00,39.00,39.00,39.00,20.25,0
2000-05-04,38.96,38.96,38.96,38.96,20.22,0
2000-05-05,39.58,39.58,39.58,39.58,20.55,0
2000-05-08,39.29,39.29,39.29,39.29,20.40,0
2000-05-09,38.93,38.93,38.93,38.93,20.21,0
2000-05-10,38.03,38.03,38.03,38.03,19.74,0
2000-05-11,38.79,38.79,38.79,38.79,20.14,0
2000-05-12,39.12,39.12,39.12,39.12,20.31,0
2000-05-15,40.01,40.01,40.01,40.01,20.77,0
2000-05-16,40.45,40.45,40.45,40.45,21.00,0
2000-05-17,39.91,39.91,39.91,39.91,20.72,0
2000-05-18,39.54,39.54,39.54,39.54,20.53,0
2000-05-19,38.67,38.67,38.67,38.67,20.07,0
2000-05-22,38.48,38.48,38.48,38.48,19.98,0
2000-05-23,37.68,37.68,37.68,37.68,19.56,0
2000-05-24,38.35,38.35,38.35,38.35,19.91,0
2000-05-25,37.88,37.88,37.88,37.88,19.66,0
2000-05-26,37.82,37.82,37.82,37.82,19.63,0
2000-05-30,39.17,39.17,39.17,39.17,20.33,0
2000-05-31,39.10,39.10,39.10,39.10,20.30,0
2000-06-01,39.99,39.99,39.99,39.99,20.76,0
2000-06-02,40.96,40.96,40.96,40.96,21.26,0
2000-06-05,40.69,40.69,40.69,40.69,21.12,0
2000-06-06,40.35,40.35,40.35,40.35,20.95,0
2000-06-07,40.76,40.76,40.76,40.76,21.16,0
2000-06-08,40.48,40.48,40.48,40.48,21.01,0
2000-06-09,40.41,40.41,40.41,40.41,20.98,0
2000-06-12,39.98,39.98,39.98,39.98,20.75,0
2000-06-13,40.61,40.61,40.61,40.61,21.08,0
2000-06-14,40.57,40.57,40.57,40.57,21.06,0
2000-06-15,40.80,40.80,40.80,40.80,21.18,0
2000-06-16,40.45,40.45,40.45,40.45,21.00,0
2000-06-19,41.10,41.10,41.10,41.10,21.34,0
2000-06-20,40.91,40.91,40.91,40.91,21.24,0
2000-06-21,40.99,40.99,40.99,40.99,21.28,0
2000-06-22,40.22,40.22,40.22,40.22,20.88,0
2000-06-23,39.86,39.86,39.86,39.86,20.69,0
2000-06-26,40.21,40.21,40.21,40.21,20.87,0
2000-06-27,40.01,40.01,40.01,40.01,20.77,0
2000-06-28,40.19,40.19,40.19,40.19,20.86,0
2000-06-29,39.87,39.87,39.87,39.87,20.70,0
2000-06-30,40.15,40.15,40.15,40.15,20.84,0
2000-07-03,40.57,40.57,40.57,40.57,21.06,0
2000-07-05,39.94,39.94,39.94,39.94,20.73,0
2000-07-06,40.30,40.30,40.30,40.30,20.92,0
2000-07-07,40.91,40.91,40.91,40.91,21.24,0
2000-07-10,40.82,40.82,40.82,40.82,21.19,0
2000-07-11,40.89,40.89,40.89,40.89,21.23,0
2000-07-12,41.31,41.31,41.31,41.31,21.44,0
2000-07-13,41.41,41.41,41.41,41.41,21.50,0
2000-07-14,41.81,41.81,41.81,41.81,21.70,0
2000-07-17,41.82,41.82,41.82,41.82,21.71,0
2000-07-18,41.31,41.31,41.31,41.31,21.44,0
2000-07-19,40.94,40.94,40.94,40.94,21.25,0
2000-07-20,41.44,41.44,41.44,41.44,21.51,0
2000-07-21,40.99,40.99,40.99,40.99,21.28,0
2000-07-24,40.51,40.51,40.51,40.51,21.03,0
2000-07-25,40.75,40.75,40.75,40.75,21.15,0
2000-07-26,40.18,40.18,40.18,40.18,20.86,0
2000-07-27,40.04,40.04,40.04,40.04,20.79,0
2000-07-28,39.21,39.21,39.21,39.21,20.35,0
2000-07-31,39.56,39.56,39.56,39.56,20.54,0
2000-08-01,39.74,39.74,39.74,39.74,20.63,0
2000-08-02,39.76,39.76,39.76,39.76,20.64,0
2000-08-03,40.20,40.20,40.20,40.20,20.87,0
2000-08-04,40.52,40.52,40.52,40.52,21.03,0
2000-08-07,40.96,40.96,40.96,40.96,21.26,0
2000-08-08,41.02,41.02,41.02,41.02,21.29,0
2000-08-09,40.74,40.74,40.74,40.74,21.15,0
2000-08-10,40.38,40.38,40.38,40.38,20.96,0
2000-08-11,40.75,40.75,40.75,40.75,21.15,0
2000-08-14,41.28,41.28,41.28,41.28,21.43,0
2000-08-15,41.06,41.06,41.06,41.06,21.31,0
2000-08-16,40.96,40.96,40.96,40.96,21.26,0
2000-08-17,41.40,41.40,41.40,41.40,21.49,0
2000-08-18,41.28,41.28,41.28,41.28,21.43,0
2000-08-21,41.49,41.49,41.49,41.49,21.54,0
2000-08-22,41.47,41.47,41.47,41.47,21.53,0
2000-08-23,41.71,41.71,41.71,41.71,21.65,0
2000-08-24,41.83,41.83,41.83,41.83,21.71,0
2000-08-25,41.79,41.79,41.79,41.79,21.69,0
2000-08-28,42.00,42.00,42.00,42.00,21.80,0
2000-08-29,41.92,41.92,41.92,41.92,21.76,0
2000-08-30,41.80,41.80,41.80,41.80,21.70,0
2000-08-31,42.24,42.24,42.24,42.24,21.93,0
2000-09-01,42.34,42.34,42.34,42.34,21.98,0
2000-09-05,41.94,41.94,41.94,41.94,21.77,0
2000-09-06,41.52,41.52,41.52,41.52,21.55,0
2000-09-07,41.84,41.84,41.84,41.84,21.72,0
2000-09-08,41.62,41.62,41.62,41.62,21.61,0
2000-09-11,41.49,41.49,41.49,41.49,21.54,0
2000-09-12,41.32,41.32,41.32,41.32,21.45,0
2000-09-13,41.43,41.43,41.43,41.43,21.51,0
2000-09-14,41.34,41.34,41.34,41.34,21.46,0
2000-09-15,40.88,40.88,40.88,40.88,21.22,0
2000-09-18,40.26,40.26,40.26,40.26,20.90,0
2000-09-19,40.71,40.71,40.71,40.71,21.13,0
2000-09-20,40.52,40.52,40.52,40.52,21.03,0
2000-09-21,40.41,40.41,40.41,40.41,20.98,0
2000-09-22,40.46,40.46,40.46,40.46,21.00,0
2000-09-25,40.23,40.23,40.23,40.23,20.88,0
2000-09-26,39.92,39.92,39.92,39.92,20.72,0
2000-09-27,39.91,39.91,39.91,39.91,20.72,0
2000-09-28,40.86,40.86,40.86,40.86,21.21,0
2000-09-29,40.29,40.29,40.29,40.29,20.92,0
2000-10-02,40.15,40.15,40.15,40.15,20.84,0
2000-10-03,39.77,39.77,39.77,39.77,20.65,0
2000-10-04,40.01,40.01,40.01,40.01,20.77,0
2000-10-05,40.02,40.02,40.02,40.02,20.78,0
2000-10-06,39.26,39.26,39.26,39.26,20.38,0
2000-10-09,39.08,39.08,39.08,39.08,20.29,0
2000-10-10,38.60,38.60,38.60,38.60,20.04,0
2000-10-11,37.94,37.94,37.94,37.94,19.70,0
2000-10-12,36.91,36.91,36.91,36.91,19.16,0
2000-10-13,38.23,38.23,38.23,38.23,19.85,0
2000-10-16,38.25,38.25,38.25,38.25,19.86,0
2000-10-17,37.56,37.56,37.56,37.56,19.50,0
2000-10-18,37.38,37.38,37.38,37.38,19.40,0
2000-10-19,38.69,38.69,38.69,38.69,20.08,0
2000-10-20,38.94,38.94,38.94,38.94,20.21,0
2000-10-23,38.91,38.91,38.91,38.91,20.20,0
2000-10-24,38.94,38.94,38.94,38.94,20.21,0
2000-10-25,38.11,38.11,38.11,38.11,19.78,0
2000-10-26,38.11,38.11,38.11,38.11,19.78,0
2000-10-27,38.55,38.55,38.55,38.55,20.01,0
2000-10-30,39.02,39.02,39.02,39.02,20.26,0
2000-10-31,39.95,39.95,39.95,39.95,20.74,0
2000-11-01,39.74,39.74,39.74,39.74,20.63,0
2000-11-02,40.04,40.04,40.04,40.04,20.79,0
2000-11-03,39.97,39.97,39.97,39.97,20.75,0
2000-11-06,40.10,40.10,40.10,40.10,20.82,0
2000-11-07,40.10,40.10,40.10,40.10,20.82,0
2000-11-08,39.43,39.43,39.43,39.43,20.47,0
2000-11-09,39.12,39.12,39.12,39.12,20.31,0
2000-11-10,38.14,38.14,38.14,38.14,19.80,0
2000-11-13,37.71,37.71,37.71,37.71,19.58,0
2000-11-14,38.65,38.65,38.65,38.65,20.06,0
2000-11-15,38.89,38.89,38.89,38.89,20.19,0
2000-11-16,38.34,38.34,38.34,38.34,19.90,0
2000-11-17,38.19,38.19,38.19,38.19,19.83,0
2000-11-20,37.40,37.40,37.40,37.40,19.41,0
2000-11-21,37.47,37.47,37.47,37.47,19.45,0
2000-11-22,36.75,36.75,36.75,36.75,19.08,0
2000-11-24,37.40,37.40,37.40,37.40,19.41,0
2000-11-27,37.57,37.57,37.57,37.57,19.50,0
2000-11-28,37.12,37.12,37.12,37.12,19.27,0
2000-11-29,37.28,37.28,37.28,37.28,19.35,0
2000-11-30,36.54,36.54,36.54,36.54,18.97,0
2000-12-01,36.60,36.60,36.60,36.60,19.00,0
2000-12-04,36.82,36.82,36.82,36.82,19.11,0
2000-12-05,38.32,38.32,38.32,38.32,19.89,0
2000-12-06,37.66,37.66,37.66,37.66,19.55,0
2000-12-07,37.46,37.46,37.46,37.46,19.45,0
2000-12-08,38.34,38.34,38.34,38.34,19.90,0
2000-12-11,38.71,38.71,38.71,38.71,20.10,0
2000-12-12,38.39,38.39,38.39,38.39,19.93,0
2000-12-13,38.04,38.04,38.04,38.04,19.75,0
2000-12-14,37.45,37.45,37.45,37.45,19.44,0
2000-12-15,36.43,36.43,36.43,36.43,19.03,0
2000-12-18,36.75,36.75,36.75,36.75,19.20,0
2000-12-19,36.23,36.23,36.23,36.23,18.93,0
2000-12-20,35.06,35.06,35.06,35.06,18.32,0
2000-12-21,35.32,35.32,35.32,35.32,18.45,0
2000-12-22,36.27,36.27,36.27,36.27,18.95,0
2000-12-26,36.51,36.51,36.51,36.51,19.08,0
2000-12-27,36.93,36.93,36.93,36.93,19.29,0
2000-12-28,37.15,37.15,37.15,37.15,19.41,0
2000-12-29,36.73,36.73,36.73,36.73,19.19,0
2001-01-02,35.60,35.60,35.60,35.60,18.60,0
2001-01-03,37.44,37.44,37.44,37.44,19.56,0
2001-01-04,37.00,37.00,37.00,37.00,19.33,0
2001-01-05,35.98,35.98,35.98,35.98,18.80,0
2001-01-08,35.90,35.90,35.90,35.90,18.76,0
2001-01-09,36.06,36.06,36.06,36.06,18.84,0
2001-01-10,36.51,36.51,36.51,36.51,19.08,0
2001-01-11,36.90,36.90,36.90,36.90,19.28,0
2001-01-12,36.70,36.70,36.70,36.70,19.17,0
2001-01-16,36.94,36.94,36.94,36.94,19.30,0
2001-01-17,37.05,37.05,37.05,37.05,19.36,0
2001-01-18,37.51,37.51,37.51,37.51,19.60,0
2001-01-19,37.31,37.31,37.31,37.31,19.49,0
2001-01-22,37.32,37.32,37.32,37.32,19.50,0
2001-01-23,37.88,37.88,37.88,37.88,19.79,0
2001-01-24,38.01,38.01,38.01,38.01,19.86,0
2001-01-25,37.74,37.74,37.74,37.74,19.72,0
2001-01-26,37.71,37.71,37.71,37.71,19.70,0
2001-01-29,38.02,38.02,38.02,38.02,19.86,0
2001-01-30,38.25,38.25,38.25,38.25,19.98,0
2001-01-31,37.98,37.98,37.98,37.98,19.84,0
2001-02-01,38.15,38.15,38.15,38.15,19.93,0
2001-02-02,37.45,37.45,37.45,37.45,19.57,0
2001-02-05,37.56,37.56,37.56,37.56,19.62,0
2001-02-06,37.56,37.56,37.56,37.56,19.62,0
2001-02-07,37.23,37.23,37.23,37.23,19.45,0
2001-02-08,36.99,36.99,36.99,36.99,19.33,0
2001-02-09,36.50,36.50,36.50,36.50,19.07,0
2001-02-12,36.91,36.91,36.91,36.91,19.28,0
2001-02-13,36.60,36.60,36.60,36.60,19.12,0
2001-02-14,36.58,36.58,36.58,36.58,19.11,0
2001-02-15,36.91,36.91,36.91,36.91,19.28,0
2001-02-16,36.25,36.25,36.25,36.25,18.94,0
2001-02-20,35.57,35.57,35.57,35.57,18.58,0
2001-02-21,34.93,34.93,34.93,34.93,18.25,0
2001-02-22,34.81,34.81,34.81,34.81,18.19,0
2001-02-23,34.67,34.67,34.67,34.67,18.11,0
2001-02-26,35.32,35.32,35.32,35.32,18.45,0
2001-02-27,34.96,34.96,34.96,34.96,18.27,0
2001-02-28,34.46,34.46,34.46,34.46,18.00,0
2001-03-01,34.48,34.48,34.48,34.48,18.01,0
2001-03-02,34.29,34.29,34.29,34.29,17.92,0
2001-03-05,34.49,34.49,34.49,34.49,18.02,0
2001-03-06,34.84,34.84,34.84,34.84,18.20,0
2001-03-07,35.05,35.05,35.05,35.05,18.31,0
2001-03-08,35.06,35.06,35.06,35.06,18.32,0
2001-03-09,34.19,34.19,34.19,34.19,17.86,0
2001-03-12,32.70,32.70,32.70,32.70,17.08,0
2001-03-13,33.22,33.22,33.22,33.22,17.36,0
2001-03-14,32.39,32.39,32.39,32.39,16.92,0
2001-03-15,32.53,32.53,32.53,32.53,17.00,0
2001-03-16,31.87,31.87,31.87,31.87,16.65,0
2001-03-19,32.46,32.46,32.46,32.46,16.96,0
2001-03-20,31.67,31.67,31.67,31.67,16.55,0
2001-03-21,31.08,31.08,31.08,31.08,16.24,0
2001-03-22,30.96,30.96,30.96,30.96,16.18,0
2001-03-23,31.58,31.58,31.58,31.58,16.50,0
2001-03-26,31.94,31.94,31.94,31.94,16.69,0
2001-03-27,32.74,32.74,32.74,32.74,17.11,0
2001-03-28,31.92,31.92,31.92,31.92,16.68,0
2001-03-29,31.77,31.77,31.77,31.77,16.60,0
2001-03-30,32.11,32.11,32.11,32.11,16.78,0
2001-04-02,31.66,31.66,31.66,31.66,16.54,0
2001-04-03,30.53,30.53,30.53,30.53,15.95,0
2001-04-04,30.43,30.43,30.43,30.43,15.90,0
2001-04-05,31.84,31.84,31.84,31.84,16.64,0
2001-04-06,31.19,31.19,31.19,31.19,16.30,0
2001-04-09,31.46,31.46,31.46,31.46,16.44,0
2001-04-10,32.34,32.34,32.34,32.34,16.90,0
2001-04-11,32.30,32.30,32.30,32.30,16.88,0
2001-04-12,32.80,32.80,32.80,32.80,17.14,0
2001-04-16,32.65,32.65,32.65,32.65,17.06,0
2001-04-17,33.02,33.02,33.02,33.02,17.25,0
2001-04-18,34.32,34.32,34.32,34.32,17.93,0
2001-04-19,34.80,34.80,34.80,34.80,18.18,0
2001-04-20,34.51,34.51,34.51,34.51,18.03,0
2001-04-23,33.94,33.94,33.94,33.94,17.73,0
2001-04-24,33.52,33.52,33.52,33.52,17.51,0
2001-04-25,34.08,34.08,34.08,34.08,17.81,0
2001-04-26,34.23,34.23,34.23,34.23,17.88,0
2001-04-27,34.76,34.76,34.76,34.76,18.16,0
2001-04-30,34.73,34.73,34.73,34.73,18.15,0
2001-05-01,35.20,35.20,35.20,35.20,18.39,0
2001-05-02,35.28,35.28,35.28,35.28,18.43,0
2001-05-03,34.74,34.74,34.74,34.74,18.15,0
2001-05-04,35.25,35.25,35.25,35.25,18.42,0
2001-05-07,35.14,35.14,35.14,35.14,18.36,0
2001-05-08,35.09,35.09,35.09,35.09,18.33,0
2001-05-09,34.92,34.92,34.92,34.92,18.24,0
2001-05-10,34.89,34.89,34.89,34.89,18.23,0
2001-05-11,34.63,34.63,34.63,34.63,18.09,0
2001-05-14,34.69,34.69,34.69,34.69,18.12,0
2001-05-15,34.71,34.71,34.71,34.71,18.13,0
2001-05-16,35.70,35.70,35.70,35.70,18.65,0
2001-05-17,35.84,35.84,35.84,35.84,18.73,0
2001-05-18,35.92,35.92,35.92,35.92,18.77,0
2001-05-21,36.57,36.57,36.57,36.57,19.11,0
2001-05-22,36.49,36.49,36.49,36.49,19.06,0
2001-05-23,35.88,35.88,35.88,35.88,18.75,0
2001-05-24,36.01,36.01,36.01,36.01,18.81,0
2001-05-25,35.62,35.62,35.62,35.62,18.61,0
2001-05-29,35.28,35.28,35.28,35.28,18.43,0
2001-05-30,34.70,34.70,34.70,34.70,18.13,0
2001-05-31,34.95,34.95,34.95,34.95,18.26,0
2001-06-01,35.12,35.12,35.12,35.12,18.35,0
2001-06-04,35.29,35.29,35.29,35.29,18.44,0
2001-06-05,35.79,35.79,35.79,35.79,18.70,0
2001-06-06,35.44,35.44,35.44,35.44,18.52,0
2001-06-07,35.63,35.63,35.63,35.63,18.62,0
2001-06-08,35.28,35.28,35.28,35.28,18.43,0
2001-06-11,34.94,34.94,34.94,34.94,18.25,0
2001-06-12,34.96,34.96,34.96,34.96,18.27,0
2001-06-13,34.57,34.57,34.57,34.57,18.06,0
2001-06-14,33.93,33.93,33.93,33.93,17.73,0
2001-06-15,33.78,33.78,33.78,33.78,17.65,0
2001-06-18,33.60,33.60,33.60,33.60,17.55,0
2001-06-19,33.70,33.70,33.70,33.70,17.61,0
2001-06-20,34.06,34.06,34.06,34.06,17.80,0
2001-06-21,34.42,34.42,34.42,34.42,17.98,0
2001-06-22,34.08,34.08,34.08,34.08,17.81,0
2001-06-25,33.89,33.89,33.89,33.89,17.71,0
2001-06-26,33.85,33.85,33.85,33.85,17.69,0
2001-06-27,33.74,33.74,33.74,33.74,17.63,0
2001-06-28,34.19,34.19,34.19,34.19,17.86,0
