Date,Open,High,Low,Close,Adj Close,Volume
2000-05-22,13.53,13.53,13.53,13.53,2.98,0
2000-05-23,13.29,13.29,13.29,13.29,2.92,0
2000-05-24,13.29,13.29,13.29,13.29,2.92,0
2000-05-25,13.22,13.22,13.22,13.22,2.91,0
2000-05-26,13.21,13.21,13.21,13.21,2.91,0
2000-05-30,13.63,13.63,13.63,13.63,3.00,0
2000-05-31,13.68,13.68,13.68,13.68,3.01,0
2000-06-01,14.03,14.03,14.03,14.03,3.09,0
2000-06-02,14.49,14.49,14.49,14.49,3.19,0
2000-06-05,14.50,14.50,14.50,14.50,3.19,0
2000-06-06,14.48,14.48,14.48,14.48,3.18,0
2000-06-07,14.59,14.59,14.59,14.59,3.21,0
2000-06-08,14.58,14.58,14.58,14.58,3.21,0
2000-06-09,14.76,14.76,14.76,14.76,3.25,0
2000-06-12,14.53,14.53,14.53,14.53,3.20,0
2000-06-13,14.66,14.66,14.66,14.66,3.22,0
2000-06-14,14.57,14.57,14.57,14.57,3.20,0
2000-06-15,14.58,14.58,14.58,14.58,3.21,0
2000-06-16,14.58,14.58,14.58,14.58,3.21,0
2000-06-19,14.82,14.82,14.82,14.82,3.26,0
2000-06-20,14.90,14.90,14.90,14.90,3.28,0
2000-06-21,14.93,14.93,14.93,14.93,3.28,0
2000-06-22,14.59,14.59,14.59,14.59,3.21,0
2000-06-23,14.56,14.56,14.56,14.56,3.20,0
2000-06-26,14.56,14.56,14.56,14.56,3.20,0
2000-06-27,14.61,14.61,14.61,14.61,3.21,0
2000-06-28,14.91,14.91,14.91,14.91,3.28,0
2000-06-29,14.85,14.85,14.85,14.85,3.27,0
2000-06-30,14.92,14.92,14.92,14.92,3.28,0
2000-07-03,15.01,15.01,15.01,15.01,3.30,0
2000-07-05,14.85,14.85,14.85,14.85,3.27,0
2000-07-06,14.99,14.99,14.99,14.99,3.30,0
2000-07-07,15.15,15.15,15.15,15.15,3.33,0
2000-07-10,15.21,15.21,15.21,15.21,3.35,0
2000-07-11,15.26,15.26,15.26,15.26,3.36,0
2000-07-12,15.55,15.55,15.55,15.55,3.42,0
2000-07-13,15.63,15.63,15.63,15.63,3.44,0
2000-07-14,15.70,15.70,15.70,15.70,3.45,0
2000-07-17,15.75,15.75,15.75,15.75,3.46,0
2000-07-18,15.57,15.57,15.57,15.57,3.42,0
2000-07-19,15.36,15.36,15.36,15.36,3.38,0
2000-07-20,15.56,15.56,15.56,15.56,3.42,0
2000-07-21,15.31,15.31,15.31,15.31,3.37,0
2000-07-24,15.11,15.11,15.11,15.11,3.32,0
2000-07-25,15.08,15.08,15.08,15.08,3.32,0
2000-07-26,15.10,15.10,15.10,15.10,3.32,0
2000-07-27,14.82,14.82,14.82,14.82,3.26,0
2000-07-28,14.55,14.55,14.55,14.55,3.20,0
2000-07-31,14.79,14.79,14.79,14.79,3.25,0
2000-08-01,14.80,14.80,14.80,14.80,3.25,0
2000-08-02,14.86,14.86,14.86,14.86,3.27,0
2000-08-03,14.81,14.81,14.81,14.81,3.26,0
2000-08-04,14.98,14.98,14.98,14.98,3.29,0
2000-08-07,15.17,15.17,15.17,15.17,3.34,0
2000-08-08,15.19,15.19,15.19,15.19,3.34,0
2000-08-09,15.18,15.18,15.18,15.18,3.34,0
2000-08-10,15.02,15.02,15.02,15.02,3.30,0
2000-08-11,15.28,15.28,15.28,15.28,3.36,0
2000-08-14,15.38,15.38,15.38,15.38,3.38,0
2000-08-15,15.27,15.27,15.27,15.27,3.36,0
2000-08-16,15.31,15.31,15.31,15.31,3.37,0
2000-08-17,15.40,15.40,15.40,15.40,3.39,0
2000-08-18,15.39,15.39,15.39,15.39,3.38,0
2000-08-21,15.41,15.41,15.41,15.41,3.39,0
2000-08-22,15.43,15.43,15.43,15.43,3.39,0
2000-08-23,15.45,15.45,15.45,15.45,3.40,0
2000-08-24,15.59,15.59,15.59,15.59,3.43,0
2000-08-25,15.64,15.64,15.64,15.64,3.44,0
2000-08-28,15.65,15.65,15.65,15.65,3.44,0
2000-08-29,15.72,15.72,15.72,15.72,3.46,0
2000-08-30,15.77,15.77,15.77,15.77,3.47,0
2000-08-31,15.95,15.95,15.95,15.95,3.51,0
2000-09-01,16.04,16.04,16.04,16.04,3.53,0
2000-09-05,15.94,15.94,15.94,15.94,3.51,0
2000-09-06,15.89,15.89,15.89,15.89,3.49,0
2000-09-07,16.11,16.11,16.11,16.11,3.54,0
2000-09-08,15.95,15.95,15.95,15.95,3.51,0
2000-09-11,15.90,15.90,15.90,15.90,3.50,0
2000-09-12,15.91,15.91,15.91,15.91,3.50,0
2000-09-13,15.97,15.97,15.97,15.97,3.51,0
2000-09-14,16.14,16.14,16.14,16.14,3.55,0
2000-09-15,15.95,15.95,15.95,15.95,3.51,0
2000-09-18,15.57,15.57,15.57,15.57,3.42,0
2000-09-19,15.66,15.66,15.66,15.66,3.44,0
2000-09-20,15.71,15.71,15.71,15.71,3.46,0
2000-09-21,15.54,15.54,15.54,15.54,3.42,0
2000-09-22,15.57,15.57,15.57,15.57,3.42,0
2000-09-25,15.53,15.53,15.53,15.53,3.42,0
2000-09-26,15.41,15.41,15.41,15.41,3.39,0
2000-09-27,15.43,15.43,15.43,15.43,3.39,0
2000-09-28,15.82,15.82,15.82,15.82,3.48,0
2000-09-29,15.78,15.78,15.78,15.78,3.47,0
2000-10-02,15.54,15.54,15.54,15.54,3.42,0
2000-10-03,15.36,15.36,15.36,15.36,3.38,0
2000-10-04,15.42,15.42,15.42,15.42,3.39,0
2000-10-05,15.31,15.31,15.31,15.31,3.37,0
2000-10-06,14.96,14.96,14.96,14.96,3.29,0
2000-10-09,14.88,14.88,14.88,14.88,3.27,0
2000-10-10,14.67,14.67,14.67,14.67,3.23,0
2000-10-11,14.50,14.50,14.50,14.50,3.19,0
2000-10-12,14.23,14.23,14.23,14.23,3.13,0
2000-10-13,14.66,14.66,14.66,14.66,3.22,0
2000-10-16,14.71,14.71,14.71,14.71,3.24,0
2000-10-17,14.42,14.42,14.42,14.42,3.17,0
2000-10-18,14.27,14.27,14.27,14.27,3.14,0
2000-10-19,14.71,14.71,14.71,14.71,3.24,0
2000-10-20,14.87,14.87,14.87,14.87,3.27,0
2000-10-23,14.90,14.90,14.90,14.90,3.28,0
2000-10-24,14.86,14.86,14.86,14.86,3.27,0
2000-10-25,14.55,14.55,14.55,14.55,3.20,0
2000-10-26,14.67,14.67,14.67,14.67,3.23,0
2000-10-27,14.73,14.73,14.73,14.73,3.24,0
2000-10-30,14.75,14.75,14.75,14.75,3.24,0
2000-10-31,15.20,15.20,15.20,15.20,3.34,0
2000-11-01,15.17,15.17,15.17,15.17,3.34,0
2000-11-02,15.52,15.52,15.52,15.52,3.41,0
2000-11-03,15.59,15.59,15.59,15.59,3.43,0
2000-11-06,15.51,15.51,15.51,15.51,3.41,0
2000-11-07,15.50,15.50,15.50,15.50,3.41,0
2000-11-08,15.37,15.37,15.37,15.37,3.38,0
2000-11-09,15.23,15.23,15.23,15.23,3.35,0
2000-11-10,14.86,14.86,14.86,14.86,3.27,0
2000-11-13,14.77,14.77,14.77,14.77,3.25,0
2000-11-14,15.04,15.04,15.04,15.04,3.31,0
2000-11-15,15.17,15.17,15.17,15.17,3.34,0
2000-11-16,14.91,14.91,14.91,14.91,3.28,0
2000-11-17,14.88,14.88,14.88,14.88,3.27,0
2000-11-20,14.52,14.52,14.52,14.52,3.19,0
2000-11-21,14.45,14.45,14.45,14.45,3.18,0
2000-11-22,14.23,14.23,14.23,14.23,3.13,0
2000-11-24,14.59,14.59,14.59,14.59,3.21,0
2000-11-27,14.55,14.55,14.55,14.55,3.20,0
2000-11-28,14.23,14.23,14.23,14.23,3.13,0
2000-11-29,14.10,14.10,14.10,14.10,3.10,0
2000-11-30,13.81,13.81,13.81,13.81,3.04,0
2000-12-01,14.11,14.11,14.11,14.11,3.10,0
2000-12-04,13.97,13.97,13.97,13.97,3.07,0
2000-12-05,14.53,14.53,14.53,14.53,3.20,0
2000-12-06,14.38,14.38,14.38,14.38,3.16,0
2000-12-07,14.35,14.35,14.35,14.35,3.16,0
2000-12-08,14.81,14.81,14.81,14.81,3.26,0
2000-12-11,15.04,15.04,15.04,15.04,3.31,0
2000-12-12,14.77,14.77,14.77,14.77,3.25,0
2000-12-13,14.59,14.59,14.59,14.59,3.21,0
2000-12-14,14.32,14.32,14.32,14.32,3.15,0
2000-12-15,14.25,14.25,14.25,14.25,3.13,0
2000-12-18,14.41,14.41,14.41,14.41,3.17,0
2000-12-19,9.55,9.55,9.55,9.55,3.12,0
2000-12-20,9.31,9.31,9.31,9.31,3.04,0
2000-12-21,9.37,9.37,9.37,9.37,3.06,0
2000-12-22,9.66,9.66,9.66,9.66,3.16,0
2000-12-26,9.76,9.76,9.76,9.76,3.19,0
2000-12-27,10.01,10.01,10.01,10.01,3.27,0
2000-12-28,10.27,10.27,10.27,10.27,3.36,0
2000-12-29,10.15,10.15,10.15,10.15,3.32,0
2001-01-02,9.81,9.81,9.81,9.81,3.21,0
2001-01-03,10.19,10.19,10.19,10.19,3.33,0
2001-01-04,10.09,10.09,10.09,10.09,3.30,0
2001-01-05,9.89,9.89,9.89,9.89,3.23,0
2001-01-08,9.86,9.86,9.86,9.86,3.22,0
2001-01-09,9.91,9.91,9.91,9.91,3.24,0
2001-01-10,10.11,10.11,10.11,10.11,3.31,0
2001-01-11,10.26,10.26,10.26,10.26,3.36,0
2001-01-12,10.34,10.34,10.34,10.34,3.38,0
2001-01-16,10.43,10.43,10.43,10.43,3.41,0
2001-01-17,10.46,10.46,10.46,10.46,3.42,0
2001-01-18,10.51,10.51,10.51,10.51,3.44,0
2001-01-19,10.40,10.40,10.40,10.40,3.40,0
2001-01-22,10.43,10.43,10.43,10.43,3.41,0
2001-01-23,10.66,10.66,10.66,10.66,3.49,0
2001-01-24,10.64,10.64,10.64,10.64,3.48,0
2001-01-25,10.57,10.57,10.57,10.57,3.46,0
2001-01-26,10.58,10.58,10.58,10.58,3.46,0
2001-01-29,10.74,10.74,10.74,10.74,3.51,0
2001-01-30,10.80,10.80,10.80,10.80,3.53,0
2001-01-31,10.76,10.76,10.76,10.76,3.52,0
2001-02-01,10.81,10.81,10.81,10.81,3.54,0
2001-02-02,10.67,10.67,10.67,10.67,3.49,0
2001-02-05,10.69,10.69,10.69,10.69,3.50,0
2001-02-06,10.77,10.77,10.77,10.77,3.52,0
2001-02-07,10.82,10.82,10.82,10.82,3.54,0
2001-02-08,10.74,10.74,10.74,10.74,3.51,0
2001-02-09,10.65,10.65,10.65,10.65,3.48,0
2001-02-12,10.81,10.81,10.81,10.81,3.54,0
2001-02-13,10.74,10.74,10.74,10.74,3.51,0
2001-02-14,10.79,10.79,10.79,10.79,3.53,0
2001-02-15,10.85,10.85,10.85,10.85,3.55,0
2001-02-16,10.65,10.65,10.65,10.65,3.48,0
2001-02-20,10.53,10.53,10.53,10.53,3.44,0
2001-02-21,10.37,10.37,10.37,10.37,3.39,0
2001-02-22,10.23,10.23,10.23,10.23,3.35,0
2001-02-23,10.21,10.21,10.21,10.21,3.34,0
2001-02-26,10.42,10.42,10.42,10.42,3.41,0
2001-02-27,10.23,10.23,10.23,10.23,3.35,0
2001-02-28,10.11,10.11,10.11,10.11,3.31,0
2001-03-01,10.08,10.08,10.08,10.08,3.30,0
2001-03-02,10.15,10.15,10.15,10.15,3.32,0
2001-03-05,10.16,10.16,10.16,10.16,3.32,0
2001-03-06,10.27,10.27,10.27,10.27,3.36,0
2001-03-07,10.38,10.38,10.38,10.38,3.39,0
2001-03-08,10.35,10.35,10.35,10.35,3.38,0
2001-03-09,10.17,10.17,10.17,10.17,3.33,0
2001-03-12,9.84,9.84,9.84,9.84,3.22,0
2001-03-13,9.88,9.88,9.88,9.88,3.23,0
2001-03-14,9.71,9.71,9.71,9.71,3.18,0
2001-03-15,9.69,9.69,9.69,9.69,3.17,0
2001-03-16,9.48,9.48,9.48,9.48,3.10,0
2001-03-19,9.64,9.64,9.64,9.64,3.15,0
2001-03-20,9.53,9.53,9.53,9.53,3.12,0
2001-03-21,9.35,9.35,9.35,9.35,3.06,0
2001-03-22,9.23,9.23,9.23,9.23,3.02,0
2001-03-23,9.41,9.41,9.41,9.41,3.08,0
2001-03-26,9.51,9.51,9.51,9.51,3.11,0
2001-03-27,9.61,9.61,9.61,9.61,3.14,0
2001-03-28,9.39,9.39,9.39,9.39,3.07,0
2001-03-29,9.38,9.38,9.38,9.38,3.07,0
2001-03-30,9.63,9.63,9.63,9.63,3.15,0
2001-04-02,9.33,9.33,9.33,9.33,3.05,0
2001-04-03,8.99,8.99,8.99,8.99,2.94,0
2001-04-04,8.92,8.92,8.92,8.92,2.92,0
2001-04-05,9.29,9.29,9.29,9.29,3.04,0
2001-04-06,9.08,9.08,9.08,9.08,2.97,0
2001-04-09,9.21,9.21,9.21,9.21,3.01,0
2001-04-10,9.45,9.45,9.45,9.45,3.09,0
2001-04-11,9.46,9.46,9.46,9.46,3.09,0
2001-04-12,9.58,9.58,9.58,9.58,3.13,0
2001-04-16,9.50,9.50,9.50,9.50,3.11,0
2001-04-17,9.59,9.59,9.59,9.59,3.14,0
2001-04-18,9.81,9.81,9.81,9.81,3.21,0
2001-04-19,9.99,9.99,9.99,9.99,3.27,0
2001-04-20,9.91,9.91,9.91,9.91,3.24,0
2001-04-23,9.80,9.80,9.80,9.80,3.20,0
2001-04-24,9.83,9.83,9.83,9.83,3.21,0
2001-04-25,10.00,10.00,10.00,10.00,3.27,0
2001-04-26,10.08,10.08,10.08,10.08,3.30,0
2001-04-27,10.21,10.21,10.21,10.21,3.34,0
2001-04-30,10.30,10.30,10.30,10.30,3.37,0
2001-05-01,10.46,10.46,10.46,10.46,3.42,0
2001-05-02,10.57,10.57,10.57,10.57,3.46,0
2001-05-03,10.43,10.43,10.43,10.43,3.41,0
2001-05-04,10.59,10.59,10.59,10.59,3.46,0
2001-05-07,10.54,10.54,10.54,10.54,3.45,0
2001-05-08,10.58,10.58,10.58,10.58,3.46,0
2001-05-09,10.58,10.58,10.58,10.58,3.46,0
2001-05-10,10.59,10.59,10.59,10.59,3.46,0
2001-05-11,10.54,10.54,10.54,10.54,3.45,0
2001-05-14,10.55,10.55,10.55,10.55,3.45,0
2001-05-15,10.60,10.60,10.60,10.60,3.47,0
2001-05-16,10.75,10.75,10.75,10.75,3.52,0
2001-05-17,10.88,10.88,10.88,10.88,3.56,0
2001-05-18,10.94,10.94,10.94,10.94,3.58,0
2001-05-21,11.11,11.11,11.11,11.11,3.63,0
2001-05-22,11.16,11.16,11.16,11.16,3.65,0
2001-05-23,10.98,10.98,10.98,10.98,3.59,0
2001-05-24,11.04,11.04,11.04,11.04,3.61,0
2001-05-25,11.02,11.02,11.02,11.02,3.60,0
2001-05-29,10.89,10.89,10.89,10.89,3.56,0
2001-05-30,10.72,10.72,10.72,10.72,3.51,0
2001-05-31,10.78,10.78,10.78,10.78,3.53,0
2001-06-01,10.89,10.89,10.89,10.89,3.56,0
2001-06-04,11.01,11.01,11.01,11.01,3.60,0
2001-06-05,11.15,11.15,11.15,11.15,3.65,0
2001-06-06,11.08,11.08,11.08,11.08,3.62,0
2001-06-07,11.13,11.13,11.13,11.13,3.64,0
2001-06-08,11.06,11.06,11.06,11.06,3.62,0
2001-06-11,10.98,10.98,10.98,10.98,3.59,0
2001-06-12,11.00,11.00,11.00,11.00,3.60,0
2001-06-13,10.94,10.94,10.94,10.94,3.58,0
2001-06-14,10.72,10.72,10.72,10.72,3.51,0
2001-06-15,10.68,10.68,10.68,10.68,3.49,0
2001-06-18,10.54,10.54,10.54,10.54,3.45,0
2001-06-19,10.50,10.50,10.50,10.50,3.43,0
2001-06-20,10.61,10.61,10.61,10.61,3.47,0
2001-06-21,10.69,10.69,10.69,10.69,3.50,0
2001-06-22,10.55,10.55,10.55,10.55,3.45,0
2001-06-25,10.51,10.51,10.51,10.51,3.44,0
2001-06-26,10.63,10.63,10.63,10.63,3.48,0
2001-06-27,10.69,10.69,10.69,10.69,3.50,0
2001-06-28,10.82,10.82,10.82,10.82,3.54,0
2001-06-29,10.82,10.82,10.82,10.82,3.54,0
2001-07-02,10.97,10.97,10.97,10.97,3.59,0
2001-07-03,10.94,10.94,10.94,10.94,3.58,0
2001-07-05,10.86,10.86,10.86,10.86,3.55,0
2001-07-06,10.68,10.68,10.68,10.68,3.49,0
2001-07-09,10.76,10.76,10.76,10.76,3.52,0
2001-07-10,10.63,10.63,10.63,10.63,3.48,0
2001-07-11,10.58,10.58,10.58,10.58,3.46,0
2001-07-12,10.85,10.85,10.85,10.85,3.55,0
2001-07-13,10.91,10.91,10.91,10.91,3.57,0
2001-07-16,10.83,10.83,10.83,10.83,3.54,0
2001-07-17,10.99,10.99,10.99,10.99,3.59,0
2001-07-18,10.89,10.89,10.89,10.89,3.56,0
2001-07-19,10.95,10.95,10.95,10.95,3.58,0
2001-07-20,10.98,10.98,10.98,10.98,3.59,0
2001-07-23,10.88,10.88,10.88,10.88,3.56,0
2001-07-24,10.70,10.70,10.70,10.70,3.50,0
2001-07-25,10.70,10.70,10.70,10.70,3.50,0
2001-07-26,10.90,10.90,10.90,10.90,3.56,0
2001-07-27,10.89,10.89,10.89,10.89,3.56,0
2001-07-30,10.90,10.90,10.90,10.90,3.56,0
2001-07-31,10.91,10.91,10.91,10.91,3.57,0
2001-08-01,11.00,11.00,11.00,11.00,3.60,0
2001-08-02,11.02,11.02,11.02,11.02,3.60,0
2001-08-03,10.98,10.98,10.98,10.98,3.59,0
2001-08-06,10.86,10.86,10.86,10.86,3.55,0
2001-08-07,10.87,10.87,10.87,10.87,3.55,0
2001-08-08,10.72,10.72,10.72,10.72,3.51,0
2001-08-09,10.73,10.73,10.73,10.73,3.51,0
2001-08-10,10.75,10.75,10.75,10.75,3.52,0
2001-08-13,10.77,10.77,10.77,10.77,3.52,0
2001-08-14,10.84,10.84,10.84,10.84,3.54,0
2001-08-15,10.83,10.83,10.83,10.83,3.54,0
2001-08-16,10.90,10.90,10.90,10.90,3.56,0
2001-08-17,10.79,10.79,10.79,10.79,3.53,0
2001-08-20,10.85,10.85,10.85,10.85,3.55,0
2001-08-21,10.74,10.74,10.74,10.74,3.51,0
2001-08-22,10.80,10.80,10.80,10.80,3.53,0
2001-08-23,10.74,10.74,10.74,10.74,3.51,0
2001-08-24,10.86,10.86,10.86,10.86,3.55,0
2001-08-27,10.81,10.81,10.81,10.81,3.54,0
2001-08-28,10.72,10.72,10.72,10.72,3.51,0
2001-08-29,10.71,10.71,10.71,10.71,3.50,0
2001-08-30,10.64,10.64,10.64,10.64,3.48,0
2001-08-31,10.65,10.65,10.65,10.65,3.48,0
2001-09-04,10.65,10.65,10.65,10.65,3.48,0
2001-09-05,10.60,10.60,10.60,10.60,3.47,0
2001-09-06,10.45,10.45,10.45,10.45,3.42,0
2001-09-07,10.25,10.25,10.25,10.25,3.35,0
2001-09-10,10.16,10.16,10.16,10.16,3.32,0
2001-09-17,9.58,9.58,9.58,9.58,3.13,0
2001-09-18,9.45,9.45,9.45,9.45,3.09,0
2001-09-19,9.21,9.21,9.21,9.21,3.01,0
2001-09-20,8.80,8.80,8.80,8.80,2.88,0
2001-09-21,8.57,8.57,8.57,8.57,2.80,0
2001-09-24,8.84,8.84,8.84,8.84,2.89,0
2001-09-25,8.89,8.89,8.89,8.89,2.91,0
2001-09-26,8.76,8.76,8.76,8.76,2.86,0
2001-09-27,8.82,8.82,8.82,8.82,2.88,0
2001-09-28,9.11,9.11,9.11,9.11,2.98,0
2001-10-01,8.95,8.95,8.95,8.95,2.93,0
2001-10-02,9.01,9.01,9.01,9.01,2.95,0
2001-10-03,9.19,9.19,9.19,9.19,3.01,0
2001-10-04,9.24,9.24,9.24,9.24,3.02,0
2001-10-05,9.18,9.18,9.18,9.18,3.00,0
2001-10-08,9.13,9.13,9.13,9.13,2.99,0
2001-10-09,9.03,9.03,9.03,9.03,2.95,0
2001-10-10,9.28,9.28,9.28,9.28,3.03,0
2001-10-11,9.40,9.40,9.40,9.40,3.07,0
2001-10-12,9.36,9.36,9.36,9.36,3.06,0
2001-10-15,9.39,9.39,9.39,9.39,3.07,0
2001-10-16,9.45,9.45,9.45,9.45,3.09,0
2001-10-17,9.30,9.30,9.30,9.30,3.04,0
2001-10-18,9.26,9.26,9.26,9.26,3.03,0
2001-10-19,9.32,9.32,9.32,9.32,3.05,0
2001-10-22,9.42,9.42,9.42,9.42,3.08,0
2001-10-23,9.37,9.37,9.37,9.37,3.06,0
2001-10-24,9.35,9.35,9.35,9.35,3.06,0
2001-10-25,9.49,9.49,9.49,9.49,3.10,0
2001-10-26,9.53,9.53,9.53,9.53,3.12,0
2001-10-29,9.36,9.36,9.36,9.36,3.06,0
2001-10-30,9.25,9.25,9.25,9.25,3.02,0
2001-10-31,9.38,9.38,9.38,9.38,3.07,0
2001-11-01,9.48,9.48,9.48,9.48,3.10,0
2001-11-02,9.44,9.44,9.44,9.44,3.09,0
2001-11-05,9.50,9.50,9.50,9.50,3.11,0
2001-11-06,9.59,9.59,9.59,9.59,3.14,0
2001-11-07,9.54,9.54,9.54,9.54,3.12,0
2001-11-08,9.55,9.55,9.55,9.55,3.12,0
2001-11-09,9.56,9.56,9.56,9.56,3.13,0
2001-11-12,9.60,9.60,9.60,9.60,3.14,0
2001-11-13,9.74,9.74,9.74,9.74,3.19,0
2001-11-14,9.87,9.87,9.87,9.87,3.23,0
2001-11-15,9.83,9.83,9.83,9.83,3.21,0
2001-11-16,9.88,9.88,9.88,9.88,3.23,0
2001-11-19,9.98,9.98,9.98,9.98,3.26,0
2001-11-20,9.92,9.92,9.92,9.92,3.24,0
2001-11-21,9.90,9.90,9.90,9.90,3.24,0
2001-11-23,10.03,10.03,10.03,10.03,3.28,0
2001-11-26,10.03,10.03,10.03,10.03,3.28,0
2001-11-27,10.03,10.03,10.03,10.03,3.28,0
2001-11-28,9.92,9.92,9.92,9.92,3.24,0
2001-11-29,10.10,10.10,10.10,10.10,3.30,0
2001-11-30,10.09,10.09,10.09,10.09,3.30,0
2001-12-03,10.01,10.01,10.01,10.01,3.27,0
2001-12-04,10.20,10.20,10.20,10.20,3.34,0
2001-12-05,10.42,10.42,10.42,10.42,3.41,0
2001-12-06,10.46,10.46,10.46,10.46,3.42,0
2001-12-07,10.46,10.46,10.46,10.46,3.42,0
2001-12-10,10.33,10.33,10.33,10.33,3.38,0
2001-12-11,10.35,10.35,10.35,10.35,3.38,0
2001-12-12,10.37,10.37,10.37,10.37,3.39,0
2001-12-13,10.26,10.26,10.26,10.26,3.36,0
2001-12-14,10.39,10.39,10.39,10.39,3.40,0
2001-12-17,10.55,10.55,10.55,10.55,3.45,0
2001-12-18,10.09,10.09,10.09,10.09,3.30,0
2001-12-19,10.03,10.03,10.03,10.03,3.46,0
2001-12-20,9.93,9.93,9.93,9.93,3.42,0
2001-12-21,10.12,10.12,10.12,10.12,3.49,0
2001-12-24,10.14,10.14,10.14,10.14,3.50,0
2001-12-26,10.22,10.22,10.22,10.22,3.52,0
2001-12-27,10.27,10.27,10.27,10.27,3.54,0
2001-12-28,10.27,10.27,10.27,10.27,3.54,0
2001-12-31,10.22,10.22,10.22,10.22,3.52,0
2002-01-02,10.22,10.22,10.22,10.22,3.52,0
2002-01-03,10.37,10.37,10.37,10.37,3.57,0
2002-01-04,10.47,10.47,10.47,10.47,3.61,0
2002-01-07,10.40,10.40,10.40,10.40,3.59,0
2002-01-08,10.47,10.47,10.47,10.47,3.61,0
2002-01-09,10.43,10.43,10.43,10.43,3.60,0
2002-01-10,10.45,10.45,10.45,10.45,3.60,0
2002-01-11,10.36,10.36,10.36,10.36,3.57,0
2002-01-14,10.21,10.21,10.21,10.21,3.52,0
2002-01-15,10.26,10.26,10.26,10.26,3.54,0
2002-01-16,10.17,10.17,10.17,10.17,3.51,0
2002-01-17,10.28,10.28,10.28,10.28,3.54,0
2002-01-18,10.17,10.17,10.17,10.17,3.51,0
2002-01-22,10.10,10.10,10.10,10.10,3.48,0
2002-01-23,10.24,10.24,10.24,10.24,3.53,0
2002-01-24,10.27,10.27,10.27,10.27,3.54,0
2002-01-25,10.29,10.29,10.29,10.29,3.55,0
2002-01-28,10.36,10.36,10.36,10.36,3.57,0
2002-01-29,10.25,10.25,10.25,10.25,3.53,0
2002-01-30,10.33,10.33,10.33,10.33,3.56,0
2002-01-31,10.41,10.41,10.41,10.41,3.59,0
2002-02-01,10.31,10.31,10.31,10.31,3.55,0
2002-02-04,10.19,10.19,10.19,10.19,3.51,0
2002-02-05,10.21,10.21,10.21,10.21,3.52,0
2002-02-06,10.09,10.09,10.09,10.09,3.48,0
2002-02-07,10.01,10.01,10.01,10.01,3.45,0
2002-02-08,10.19,10.19,10.19,10.19,3.51,0
2002-02-11,10.27,10.27,10.27,10.27,3.54,0
2002-02-12,10.28,10.28,10.28,10.28,3.54,0
2002-02-13,10.37,10.37,10.37,10.37,3.57,0
2002-02-14,10.29,10.29,10.29,10.29,3.55,0
2002-02-15,10.30,10.30,10.30,10.30,3.55,0
2002-02-19,10.18,10.18,10.18,10.18,3.51,0
2002-02-20,10.32,10.32,10.32,10.32,3.56,0
2002-02-21,10.17,10.17,10.17,10.17,3.51,0
2002-02-22,10.34,10.34,10.34,10.34,3.56,0
2002-02-25,10.40,10.40,10.40,10.40,3.59,0
2002-02-26,10.46,10.46,10.46,10.46,3.61,0
2002-02-27,10.52,10.52,10.52,10.52,3.63,0
2002-02-28,10.49,10.49,10.49,10.49,3.62,0
2002-03-01,10.66,10.66,10.66,10.66,3.67,0
2002-03-04,10.81,10.81,10.81,10.81,3.73,0
2002-03-05,10.81,10.81,10.81,10.81,3.73,0
2002-03-06,10.96,10.96,10.96,10.96,3.78,0
2002-03-07,10.98,10.98,10.98,10.98,3.79,0
2002-03-08,11.06,11.06,11.06,11.06,3.81,0
2002-03-11,11.06,11.06,11.06,11.06,3.81,0
2002-03-12,11.05,11.05,11.05,11.05,3.81,0
2002-03-13,11.02,11.02,11.02,11.02,3.80,0
2002-03-14,11.06,11.06,11.06,11.06,3.81,0
2002-03-15,11.11,11.11,11.11,11.11,3.83,0
2002-03-18,11.19,11.19,11.19,11.19,3.86,0
2002-03-19,11.26,11.26,11.26,11.26,3.88,0
2002-03-20,11.17,11.17,11.17,11.17,3.85,0
2002-03-21,11.30,11.30,11.30,11.30,3.90,0
2002-03-22,11.25,11.25,11.25,11.25,3.88,0
2002-03-25,11.14,11.14,11.14,11.14,3.84,0
2002-03-26,11.31,11.31,11.31,11.31,3.90,0
2002-03-27,11.40,11.40,11.40,11.40,3.93,0
2002-03-28,11.41,11.41,11.41,11.41,3.93,0
2002-04-01,11.35,11.35,11.35,11.35,3.91,0
2002-04-02,11.32,11.32,11.32,11.32,3.90,0
2002-04-03,11.28,11.28,11.28,11.28,3.89,0
2002-04-04,11.32,11.32,11.32,11.32,3.90,0
2002-04-05,11.36,11.36,11.36,11.36,3.92,0
2002-04-08,11.50,11.50,11.50,11.50,3.96,0
2002-04-09,11.56,11.56,11.56,11.56,3.98,0
2002-04-10,11.76,11.76,11.76,11.76,4.05,0
2002-04-11,11.66,11.66,11.66,11.66,4.02,0
2002-04-12,11.91,11.91,11.91,11.91,4.11,0
2002-04-15,11.82,11.82,11.82,11.82,4.07,0
2002-04-16,12.03,12.03,12.03,12.03,4.15,0
2002-04-17,11.96,11.96,11.96,11.96,4.12,0
2002-04-18,11.95,11.95,11.95,11.95,4.12,0
2002-04-19,11.96,11.96,11.96,11.96,4.12,0
2002-04-22,11.86,11.86,11.86,11.86,4.09,0
2002-04-23,11.88,11.88,11.88,11.88,4.10,0
2002-04-24,11.82,11.82,11.82,11.82,4.07,0
